date,equity,cash,positions
2025-10-03,2099525.306089163,78482.71868681908,1
2025-10-06,2077119.5263650417,78482.71868681908,1
2025-10-07,2071733.5263650417,78482.71868681908,1
2025-10-08,2115575.645261526,78482.71868681908,1
2025-10-09,2152846.8375833035,78482.71868681908,1
2025-10-10,2051482.2781350613,78482.71868681908,1
2025-10-13,2107065.8375833035,78482.71868681908,1
2025-10-14,2017765.865537405,78482.71868681908,1
2025-10-15,2200407.5025002956,75674.448148489,1
2025-10-16,2164431.2264077663,75674.448148489,1
2025-10-17,2151251.864454031,75674.448148489,1
